5.089018,0.864173,70.332342
5.049010,0.864173,69.741213
5.289058,0.874175,66.948789
5.319064,0.884177,64.125907
5.249050,0.874175,68.952226
5.169034,0.874175,72.224633
5.209042,0.874175,73.450534
5.129026,0.874175,75.579671
5.089018,0.874175,68.900658
5.289058,0.884177,66.692615
5.049010,0.874175,71.884417
5.319064,0.894179,65.161583
5.249050,0.884177,71.372744
5.169034,0.884177,76.038677
5.209042,0.884177,74.339089
5.129026,0.884177,73.985000
5.089018,0.884177,70.958228
5.289058,0.894179,69.069774
5.319064,0.904181,68.200131
5.049010,0.884177,71.493330
5.249050,0.894179,73.742058
5.169034,0.894179,77.798041
5.209042,0.894179,77.910103
5.129026,0.894179,74.539612
5.289058,0.904181,72.237533
5.089018,0.894179,72.778078
5.319064,0.914183,70.165655
5.049010,0.894179,73.928146
5.249050,0.904181,73.227574
5.169034,0.904181,75.330995
5.209042,0.904181,76.745658
5.129026,0.904181,74.469936
5.289058,0.914183,71.940409
5.089018,0.904181,71.434343
5.319064,0.924185,70.530235
5.049010,0.904181,73.224281
5.249050,0.914183,77.075386
5.169034,0.914183,80.740592
5.209042,0.914183,83.290790
5.129026,0.914183,75.653568
5.289058,0.924185,75.283948
5.089018,0.914183,73.825401
5.319064,0.934187,72.961138
5.049010,0.914183,73.160487
5.249050,0.924185,74.527231
5.209042,0.924185,78.555426
5.169034,0.924185,78.783623
5.129026,0.924185,75.389222
5.289058,0.934187,71.543281
5.319064,0.944189,69.433108
5.089018,0.924185,75.634527
5.049010,0.924185,71.407925
5.249050,0.934187,81.213047
5.129026,0.934187,76.715545
5.289058,0.944189,73.323963
5.319064,0.954191,71.700426
5.169034,0.934187,79.887299
5.209042,0.934187,82.594455
5.089018,0.934187,73.274793
5.049010,0.934187,72.681274
5.249050,0.944189,80.872217
5.319064,0.964193,71.368027
5.289058,0.954191,73.839729
5.129026,0.944189,77.691218
5.169034,0.944189,79.609270
5.209042,0.944189,79.687560
5.089018,0.944189,76.839830
5.049010,0.944189,72.110728
5.249050,0.954191,81.932290
5.319064,0.974195,71.844419
5.289058,0.964193,73.825589
5.129026,0.954191,76.668279
5.169034,0.954191,79.819963
5.209042,0.954191,82.055687
5.089018,0.954191,74.394609
5.049010,0.954191,75.051124
5.319064,0.984197,69.353598
5.249050,0.964193,81.295401
5.289058,0.974195,72.255221
5.129026,0.964193,78.737548
5.209042,0.964193,78.699844
5.169034,0.964193,82.985117
5.089018,0.964193,76.281667
5.319064,0.994199,66.894647
5.049010,0.964193,75.642629
5.289058,0.984197,73.393185
5.249050,0.974195,82.631601
5.129026,0.974195,75.408921
5.209042,0.974195,83.089159
5.169034,0.974195,82.162174
5.089018,0.974195,75.268375
5.319064,1.004201,69.199880
5.049010,0.974195,71.959688
5.289058,0.994199,72.940594
5.249050,0.984197,82.644807
5.129026,0.984197,80.855785
5.209042,0.984197,81.373987
5.169034,0.984197,81.976081
5.089018,0.984197,77.253271
5.319064,1.014203,70.400165
5.289058,1.004201,69.268323
5.049010,0.984197,77.724083
5.249050,0.994199,78.315665
5.129026,0.994199,76.143300
5.209042,0.994199,79.124918
5.169034,0.994199,81.027996
5.319064,1.024205,73.624626
5.089018,0.994199,76.382651
5.289058,1.014203,74.574678
5.049010,0.994199,77.275458
5.249050,1.004201,77.215232
5.129026,1.004201,80.301578
5.209042,1.004201,80.164893
5.319064,1.034207,70.065891
5.169034,1.004201,80.320794
5.089018,1.004201,76.340194
5.289058,1.024205,72.082254
5.049010,1.004201,75.251833
5.249050,1.014203,80.049386
5.319064,1.044209,69.198294
5.129026,1.014203,76.162950
5.209042,1.014203,79.403141
5.169034,1.014203,76.413482
5.289058,1.034207,72.089793
5.089018,1.014203,75.736084
5.249050,1.024205,74.159613
5.049010,1.014203,76.001057
5.319064,1.054211,68.098932
5.129026,1.024205,76.470015
5.209042,1.024205,75.731176
5.169034,1.024205,76.777092
5.289058,1.044209,71.155975
5.089018,1.024205,76.772381
5.249050,1.034207,78.273776
5.319064,1.064213,68.576560
5.049010,1.024205,75.592246
5.129026,1.034207,75.071436
5.209042,1.034207,76.796010
5.289058,1.054211,72.515757
5.169034,1.034207,77.285760
5.089018,1.034207,76.329240
5.329066,0.774155,58.069621
5.249050,1.044209,73.969532
5.049010,1.034207,74.306153
5.209042,1.044209,74.578989
5.289058,1.064213,69.425397
5.129026,1.044209,78.963762
5.169034,1.044209,75.867725
5.329066,0.784157,61.042091
5.089018,1.044209,73.671414
5.249050,1.054211,76.485245
5.299060,0.774155,57.258636
5.049010,1.044209,77.187454
5.329066,0.794159,61.116585
5.209042,1.054211,77.517353
5.129026,1.054211,76.367914
5.169034,1.054211,76.814183
5.089018,1.054211,72.731516
5.299060,0.784157,62.838990
5.249050,1.064213,74.727678
5.329066,0.804161,63.711307
5.049010,1.054211,74.542178
5.209042,1.064213,75.222526
5.129026,1.064213,77.804766
5.169034,1.064213,76.002901
5.299060,0.794159,57.620204
5.089018,1.064213,75.843764
5.259052,0.774155,61.159795
5.329066,0.814163,63.187962
5.219044,0.774155,60.446623
5.049010,1.064213,75.231041
5.139028,0.774155,65.119667
5.179036,0.774155,63.915737
5.299060,0.804161,67.796353
5.099020,0.774155,63.294120
5.259052,0.784157,63.499806
5.329066,0.824165,62.982657
5.219044,0.784157,65.964848
5.059012,0.774155,65.815266
5.139028,0.784157,65.998934
5.179036,0.784157,64.733874
5.299060,0.814163,64.874940
5.259052,0.794159,62.298978
5.099020,0.784157,64.090199
5.329066,0.834167,61.905413
5.219044,0.794159,59.953893
5.059012,0.784157,64.414661
5.179036,0.794159,64.607758
5.139028,0.794159,69.470992
5.299060,0.824165,63.644891
5.329066,0.844169,62.059707
5.259052,0.804161,66.487509
5.099020,0.794159,66.322668
5.219044,0.804161,65.471730
5.059012,0.794159,63.832077
5.179036,0.804161,64.853002
5.139028,0.804161,65.363117
5.299060,0.834167,67.672979
5.329066,0.854171,65.804908
5.099020,0.804161,61.617274
5.259052,0.814163,70.098941
5.219044,0.814163,67.803160
5.059012,0.804161,66.114784
5.179036,0.814163,68.162146
5.299060,0.844169,63.667918
5.139028,0.814163,67.496928
5.329066,0.864173,64.929326
5.099020,0.814163,68.009136
5.259052,0.824165,67.180928
5.219044,0.824165,66.744671
5.179036,0.824165,66.292744
5.299060,0.854171,67.910746
5.329066,0.874175,65.349499
5.059012,0.814163,68.586014
5.139028,0.824165,67.632259
5.259052,0.834167,67.500445
5.099020,0.824165,66.850920
5.219044,0.834167,68.863651
5.329066,0.884177,64.231237
5.299060,0.864173,66.338751
5.179036,0.834167,70.665773
5.059012,0.824165,68.213142
5.139028,0.834167,70.794009
5.259052,0.844169,65.076256
5.099020,0.834167,67.361244
5.219044,0.844169,68.881631
5.329066,0.894179,67.316427
5.299060,0.874175,66.063841
5.179036,0.844169,70.279106
5.139028,0.844169,68.042294
5.259052,0.854171,66.625152
5.059012,0.834167,67.310410
5.099020,0.844169,72.050167
5.219044,0.854171,70.998653
5.299060,0.884177,64.574018
5.329066,0.904181,67.403132
5.179036,0.854171,69.565366
5.139028,0.854171,67.723010
5.259052,0.864173,70.845098
5.059012,0.844169,69.763599
5.099020,0.854171,71.200016
5.219044,0.864173,71.116288
5.299060,0.894179,68.463634
5.329066,0.914183,70.443402
5.139028,0.864173,69.757676
5.179036,0.864173,73.935799
5.259052,0.874175,69.997582
5.059012,0.854171,67.060998
5.099020,0.864173,67.755948
5.219044,0.874175,75.603327
5.299060,0.904181,69.226456
5.329066,0.924185,67.057012
5.259052,0.884177,71.754768
5.139028,0.874175,73.314259
5.179036,0.874175,75.475094
5.059012,0.864173,70.410459
5.099020,0.874175,72.693040
5.219044,0.884177,72.564441
5.329066,0.934187,68.036624
5.299060,0.914183,72.747054
5.259052,0.894179,70.840982
5.059012,0.874175,69.026443
5.139028,0.884177,76.121050
5.179036,0.884177,75.797740
5.099020,0.884177,71.715272
5.329066,0.944189,68.156450
5.299060,0.924185,69.100746
5.219044,0.894179,76.275309
5.259052,0.904181,71.165449
5.139028,0.894179,75.309986
5.059012,0.884177,72.350921
5.179036,0.894179,77.605982
5.099020,0.894179,73.523862
5.329066,0.954191,68.990499
5.299060,0.934187,70.805064
5.219044,0.904181,75.835220
5.259052,0.914183,71.522539
5.059012,0.894179,72.207827
5.139028,0.904181,76.245943
5.179036,0.904181,79.311475
5.329066,0.964193,65.123428
5.299060,0.944189,69.709801
5.099020,0.904181,75.738427
5.219044,0.914183,78.828332
5.259052,0.924185,78.690140
5.329066,0.974195,67.945337
5.059012,0.904181,71.779844
5.139028,0.914183,76.785760
5.179036,0.914183,81.455737
5.299060,0.954191,72.994307
5.099020,0.914183,75.012982
5.219044,0.924185,79.169951
5.259052,0.934187,74.199692
5.329066,0.984197,69.543360
5.059012,0.914183,73.647666
5.139028,0.924185,78.638982
5.179036,0.924185,80.647923
5.299060,0.964193,73.410338
5.099020,0.924185,73.473664
5.219044,0.934187,79.651508
5.259052,0.944189,78.259245
5.329066,0.994199,66.428817
5.059012,0.924185,75.491047
5.139028,0.934187,76.162673
5.299060,0.974195,73.519543
5.179036,0.934187,82.878137
5.099020,0.934187,75.848160
5.219044,0.944189,80.742808
5.329066,1.004201,70.689798
5.259052,0.954191,77.566245
5.299060,0.984197,73.230438
5.139028,0.944189,77.122195
5.059012,0.934187,75.718843
5.179036,0.944189,80.888414
5.099020,0.944189,75.917402
5.329066,1.014203,68.940082
5.219044,0.954191,78.356572
5.259052,0.964193,77.289463
5.299060,0.994199,70.564206
5.139028,0.954191,75.802865
5.059012,0.944189,75.784739
5.179036,0.954191,80.614691
5.099020,0.954191,80.265034
5.329066,1.024205,69.916892
5.219044,0.964193,83.334159
5.259052,0.974195,76.970090
5.299060,1.004201,72.614136
5.139028,0.964193,77.011244
5.059012,0.954191,75.504746
5.329066,1.034207,68.207921
5.179036,0.964193,81.462035
5.099020,0.964193,75.285412
5.219044,0.974195,79.415001
5.259052,0.984197,77.810456
5.299060,1.014203,67.674320
5.139028,0.974195,75.555136
5.329066,1.044209,70.197897
5.059012,0.964193,75.529892
5.179036,0.974195,80.741297
5.099020,0.974195,78.745054
5.259052,0.994199,77.292251
5.219044,0.984197,81.007070
5.299060,1.024205,70.637529
5.139028,0.984197,77.858571
5.329066,1.054211,70.741045
5.059012,0.974195,79.356382
5.179036,0.984197,81.893276
5.099020,0.984197,74.959303
5.259052,1.004201,76.273964
5.299060,1.034207,71.437182
5.219044,0.994199,79.942386
5.329066,1.064213,65.857242
5.139028,0.994199,75.489206
5.179036,0.994199,80.482874
5.059012,0.984197,75.543168
5.099020,0.994199,77.496559
5.299060,1.044209,71.780033
5.259052,1.014203,76.378244
5.339068,0.774155,58.879757
5.219044,1.004201,79.505978
5.139028,1.004201,75.568695
5.339068,0.784157,60.067797
5.179036,1.004201,83.004761
5.059012,0.994199,77.446923
5.299060,1.054211,72.137174
5.259052,1.024205,75.976265
5.099020,1.004201,77.395666
5.219044,1.014203,74.816609
5.139028,1.014203,75.569584
5.339068,0.794159,64.460969
5.299060,1.064213,70.247281
5.059012,1.004201,72.969245
5.179036,1.014203,78.628623
5.259052,1.034207,76.835129
5.219044,1.024205,76.194662
5.099020,1.014203,77.562916
5.339068,0.804161,60.780778
5.139028,1.024205,74.182937
5.309062,0.774155,61.005170
5.259052,1.044209,72.890669
5.179036,1.024205,79.861254
5.059012,1.014203,77.566530
5.219044,1.034207,75.528268
5.099020,1.024205,75.197949
5.339068,0.814163,63.699409
5.309062,0.784157,59.042508
5.139028,1.034207,78.045937
5.259052,1.054211,72.662120
5.339068,0.824165,62.817232
5.179036,1.034207,76.826281
5.059012,1.024205,73.283901
5.219044,1.044209,75.848609
5.099020,1.034207,79.112317
5.309062,0.794159,64.892290
5.139028,1.044209,73.219804
5.339068,0.834167,61.940213
5.259052,1.064213,74.502661
5.309062,0.804161,60.327913
5.219044,1.054211,73.081936
5.179036,1.044209,76.041529
5.059012,1.034207,74.677849
5.099020,1.044209,78.061725
5.139028,1.054211,76.619419
5.339068,0.844169,64.414892
5.269054,0.774155,64.130989
5.309062,0.814163,67.841943
5.219044,1.064213,75.640039
5.179036,1.054211,77.379648
5.059012,1.044209,76.766436
5.339068,0.854171,61.626985
5.099020,1.054211,77.399340
5.139028,1.064213,75.676841
5.269054,0.784157,62.007547
5.309062,0.824165,66.600977
5.229046,0.774155,62.322937
5.179036,1.064213,75.064015
5.339068,0.864173,64.369133
5.059012,1.054211,78.655239
5.149030,0.774155,63.635112
5.269054,0.794159,64.130303
5.099020,1.064213,74.144027
5.309062,0.834167,66.402615
5.229046,0.784157,63.039997
5.189038,0.774155,63.076005
5.339068,0.874175,69.007662
5.149030,0.784157,66.389594
5.109022,0.774155,64.018475
5.269054,0.804161,69.430603
5.059012,1.064213,73.736217
5.309062,0.844169,69.438425
5.229046,0.794159,65.624298
5.189038,0.784157,65.247623
5.339068,0.884177,68.070143
5.149030,0.794159,61.917814
5.109022,0.784157,65.119963
5.269054,0.814163,66.518242
5.069014,0.774155,63.593029
5.309062,0.854171,64.243107
5.229046,0.804161,64.784099
5.189038,0.794159,64.518407
5.339068,0.894179,66.002488
5.149030,0.804161,68.263174
5.269054,0.824165,66.694592
5.109022,0.794159,65.379125
5.069014,0.784157,66.293072
5.229046,0.814163,63.273161
5.309062,0.864173,68.070489
5.189038,0.804161,65.943666
5.339068,0.904181,67.721252
5.149030,0.814163,66.983083
5.269054,0.834167,65.830464
5.109022,0.804161,67.675445
5.069014,0.794159,63.964733
5.229046,0.824165,67.901956
5.309062,0.874175,68.182164
5.189038,0.814163,68.226123
5.339068,0.914183,66.219934
5.149030,0.824165,67.615893
5.269054,0.844169,66.203907
5.109022,0.814163,66.352866
5.229046,0.834167,68.447087
5.309062,0.884177,65.857219
5.069014,0.804161,68.677340
5.189038,0.824165,63.176877
5.339068,0.924185,69.730379
5.149030,0.834167,69.331429
5.269054,0.854171,68.556124
5.109022,0.824165,66.801318
5.229046,0.844169,67.662488
5.309062,0.894179,70.325736
5.069014,0.814163,67.254342
5.189038,0.834167,70.843699
5.339068,0.934187,65.993168
5.269054,0.864173,66.833790
5.149030,0.844169,73.023110
5.109022,0.834167,67.854029
5.309062,0.904181,67.071879
5.229046,0.854171,69.808921
5.069014,0.824165,67.064295
5.189038,0.844169,68.807412
5.339068,0.944189,65.382603
5.269054,0.874175,70.239554
5.149030,0.854171,69.552327
5.109022,0.844169,64.347377
5.309062,0.914183,68.941277
5.069014,0.834167,66.125397
5.229046,0.864173,73.476328
5.339068,0.954191,69.295893
5.189038,0.854171,72.972041
5.269054,0.884177,72.121391
5.309062,0.924185,67.974088
5.109022,0.854171,69.668732
5.149030,0.864173,74.307492
5.069014,0.844169,69.180879
5.229046,0.874175,72.833387
5.339068,0.964193,67.939549
5.189038,0.864173,70.379010
5.269054,0.894179,70.709930
5.309062,0.934187,69.588141
5.109022,0.864173,71.457375
5.149030,0.874175,71.726344
5.069014,0.854171,69.538447
5.229046,0.884177,72.518182
5.339068,0.974195,72.688863
5.189038,0.874175,76.097360
5.269054,0.904181,72.316205
5.309062,0.944189,70.535740
5.109022,0.874175,73.480900
5.149030,0.884177,75.387949
5.069014,0.864173,68.971851
5.229046,0.894179,75.994999
5.339068,0.984197,67.939255
5.189038,0.884177,73.628275
5.269054,0.914183,72.643204
5.309062,0.954191,69.886399
5.109022,0.884177,70.781016
5.149030,0.894179,73.128280
5.069014,0.874175,72.975773
5.339068,0.994199,71.100870
5.229046,0.904181,78.301603
5.189038,0.894179,78.749774
5.269054,0.924185,73.713066
5.309062,0.964193,72.730738
5.109022,0.894179,73.416290
5.149030,0.904181,74.720703
5.339068,1.004201,68.678565
5.069014,0.884177,70.904861
5.229046,0.914183,79.169809
5.189038,0.904181,76.492023
5.269054,0.934187,76.632171
5.309062,0.974195,72.336208
5.339068,1.014203,66.163727
5.109022,0.904181,74.020237
5.149030,0.914183,77.037309
5.069014,0.894179,71.589073
5.229046,0.924185,79.178330
5.309062,0.984197,67.631245
5.189038,0.914183,84.588235
5.269054,0.944189,75.064455
5.339068,1.024205,70.397325
5.109022,0.914183,73.903290
5.149030,0.924185,76.298062
5.069014,0.904181,72.306562
5.229046,0.934187,78.137956
5.309062,0.994199,72.579647
5.189038,0.924185,78.934816
5.269054,0.954191,76.408856
5.339068,1.034207,68.914071
5.109022,0.924185,76.036263
5.149030,0.934187,76.517878
5.069014,0.914183,74.273778
5.229046,0.944189,80.982629
5.309062,1.004201,69.346361
5.339068,1.044209,69.876118
5.189038,0.934187,84.136408
5.269054,0.964193,78.485011
5.109022,0.934187,74.208298
5.149030,0.944189,76.654134
5.069014,0.924185,76.286807
5.309062,1.014203,71.544397
5.229046,0.954191,81.445415
5.339068,1.054211,66.023329
5.269054,0.974195,77.753365
5.189038,0.944189,80.495128
5.109022,0.944189,77.361013
5.149030,0.954191,78.211785
5.069014,0.934187,73.812958
5.309062,1.024205,71.162723
5.339068,1.064213,70.122818
5.229046,0.964193,83.081586
5.269054,0.984197,78.194369
5.189038,0.954191,80.962971
5.109022,0.954191,75.621749
5.149030,0.964193,78.248329
5.309062,1.034207,69.329260
5.069014,0.944189,74.735715
5.229046,0.974195,84.847943
5.269054,0.994199,79.597730
5.189038,0.964193,81.575544
5.149030,0.974195,78.280264
5.109022,0.964193,78.868324
5.309062,1.044209,71.169346
5.069014,0.954191,76.183920
5.229046,0.984197,82.972608
5.269054,1.004201,76.478400
5.189038,0.974195,80.354252
5.149030,0.984197,79.808366
5.309062,1.054211,71.177744
5.109022,0.974195,76.796374
5.069014,0.964193,79.718961
5.269054,1.014203,75.744374
5.229046,0.994199,85.487857
5.189038,0.984197,82.006744
5.309062,1.064213,68.873906
5.149030,0.994199,78.470532
5.109022,0.984197,80.514034
5.069014,0.974195,74.227321
5.269054,1.024205,72.648350
5.229046,1.004201,80.235785
5.189038,0.994199,79.027334
5.149030,1.004201,75.729313
5.109022,0.994199,75.329416
5.069014,0.984197,78.764806
5.269054,1.034207,73.479775
5.229046,1.014203,79.306906
5.189038,1.004201,78.669422
5.149030,1.014203,75.350797
5.109022,1.004201,80.110096
5.269054,1.044209,71.014313
5.069014,0.994199,72.804308
5.229046,1.024205,78.286950
5.149030,1.024205,74.667418
5.189038,1.014203,78.894113
5.109022,1.014203,76.971307
5.269054,1.054211,72.264310
5.069014,1.004201,76.441282
5.229046,1.034207,78.362243
5.149030,1.034207,75.679145
5.189038,1.024205,75.486804
5.269054,1.064213,72.265424
5.109022,1.024205,78.416127
5.069014,1.014203,73.751618
5.229046,1.044209,75.782475
5.149030,1.044209,75.992332
5.189038,1.034207,77.984659
5.279056,0.774155,66.235282
5.109022,1.034207,77.502770
5.069014,1.024205,76.328194
5.149030,1.054211,71.742577
5.229046,1.054211,79.132145
5.279056,0.784157,61.574342
5.189038,1.044209,77.459182
5.109022,1.044209,79.025607
5.069014,1.034207,77.103065
5.279056,0.794159,63.129328
5.229046,1.064213,74.754045
5.149030,1.064213,76.567451
5.189038,1.054211,77.862743
5.279056,0.804161,61.532655
5.109022,1.054211,74.955743
5.239048,0.774155,64.122609
5.159032,0.774155,64.070732
5.069014,1.044209,77.027535
5.189038,1.064213,75.686351
5.279056,0.814163,63.425171
5.239048,0.784157,61.049837
5.159032,0.784157,63.960071
5.109022,1.064213,77.328813
5.199040,0.774155,61.531622
5.069014,1.054211,73.554248
5.279056,0.824165,67.175153
5.239048,0.794159,67.849132
5.159032,0.794159,65.628762
5.119024,0.774155,65.202087
5.199040,0.784157,65.747982
5.069014,1.064213,77.480040
5.279056,0.834167,65.260326
5.239048,0.804161,65.852664
5.159032,0.804161,65.569626
5.199040,0.794159,65.261972
5.119024,0.784157,66.259105
5.079016,0.774155,63.251057
5.279056,0.844169,66.104826
5.239048,0.814163,68.276422
5.159032,0.814163,67.552008
5.199040,0.804161,65.629672
5.119024,0.794159,67.143209
5.079016,0.784157,66.448216
5.279056,0.854171,68.199656
5.239048,0.824165,69.377821
5.159032,0.824165,69.781320
5.199040,0.814163,67.934681
5.119024,0.804161,68.147538
5.079016,0.794159,66.527857
5.279056,0.864173,66.682158
5.239048,0.834167,69.308524
5.159032,0.834167,69.807536
5.199040,0.824165,66.367008
5.119024,0.814163,68.019992
5.079016,0.804161,65.525493
5.279056,0.874175,71.810468
5.239048,0.844169,70.495926
5.159032,0.844169,69.949898
5.199040,0.834167,69.924074
5.119024,0.824165,64.280061
5.079016,0.814163,71.251587
5.279056,0.884177,72.374107
5.239048,0.854171,67.512732
5.159032,0.854171,73.443387
5.199040,0.844169,69.452465
5.119024,0.834167,71.600706
5.079016,0.824165,66.890522
5.279056,0.894179,73.287727
5.239048,0.864173,69.852795
5.159032,0.864173,69.169871
5.199040,0.854171,69.481249
5.119024,0.844169,69.302389
5.079016,0.834167,68.809994
5.239048,0.874175,71.112386
5.279056,0.904181,74.378398
5.159032,0.874175,73.027662
5.199040,0.864173,73.052469
5.119024,0.854171,69.778320
5.079016,0.844169,68.298814
5.239048,0.884177,71.269451
5.279056,0.914183,72.505159
5.159032,0.884177,75.565772
5.199040,0.874175,75.939590
5.119024,0.864173,68.894172
5.239048,0.894179,71.894086
5.079016,0.854171,71.798776
5.279056,0.924185,73.395017
5.159032,0.894179,74.829113
5.199040,0.884177,72.906035
5.119024,0.874175,73.596509
5.239048,0.904181,75.743790
5.079016,0.864173,68.825167
5.279056,0.934187,74.610049
5.159032,0.904181,78.156549
5.199040,0.894179,78.144895
5.119024,0.884177,73.499193
5.239048,0.914183,74.345557
5.279056,0.944189,72.671444
5.079016,0.874175,71.021893
5.159032,0.914183,79.403355
5.199040,0.904181,79.112995
5.119024,0.894179,73.512130
5.279056,0.954191,73.545248
5.079016,0.884177,71.079929
5.239048,0.924185,83.050634
5.159032,0.924185,79.726014
5.199040,0.914183,82.783107
5.119024,0.904181,74.754281
5.279056,0.964193,73.985784
5.079016,0.894179,69.646364
5.239048,0.934187,78.002040
5.159032,0.934187,77.101682
5.199040,0.924185,80.122471
5.119024,0.914183,74.317725
5.279056,0.974195,71.714950
5.079016,0.904181,72.706205
5.239048,0.944189,83.723111
5.159032,0.944189,78.766052
5.199040,0.934187,83.000244
5.119024,0.924185,72.426805
5.279056,0.984197,75.216919
5.079016,0.914183,73.898053
5.239048,0.954191,78.538222
5.159032,0.954191,79.559616
5.199040,0.944189,81.976604
5.119024,0.934187,75.167851
5.279056,0.994199,72.403049
5.079016,0.924185,73.213443
5.239048,0.964193,81.934356
5.159032,0.964193,82.090446
5.199040,0.954191,80.532997
5.279056,1.004201,72.499517
5.119024,0.944189,75.331603
5.079016,0.934187,75.834087
5.239048,0.974195,82.811991
5.159032,0.974195,79.237170
5.279056,1.014203,70.804833
5.199040,0.964193,81.690264
5.119024,0.954191,78.333393
5.079016,0.944189,75.850290
5.239048,0.984197,80.604854
5.159032,0.984197,82.441346
5.279056,1.024205,73.895402
5.199040,0.974195,82.532322
5.119024,0.964193,77.450580
5.079016,0.954191,76.199104
5.239048,0.994199,82.306236
5.159032,0.994199,77.765906
5.279056,1.034207,70.426583
5.199040,0.984197,81.271267
5.119024,0.974195,76.872167
5.079016,0.964193,77.283613
5.239048,1.004201,77.365407
5.159032,1.004201,79.500819
5.279056,1.044209,73.841683
5.199040,0.994199,79.452509
5.119024,0.984197,76.772884
5.239048,1.014203,77.658401
5.159032,1.014203,75.540367
5.079016,0.974195,77.202526
5.279056,1.054211,70.694482
5.199040,1.004201,82.028579
5.119024,0.994199,76.779126
5.239048,1.024205,75.549203
5.279056,1.064213,71.934272
5.159032,1.024205,77.142903
5.079016,0.984197,75.742588
5.199040,1.014203,78.405372
5.119024,1.004201,76.632646
5.239048,1.034207,76.028097
5.159032,1.034207,74.885634
5.079016,0.994199,77.318355
5.199040,1.024205,80.652756
5.119024,1.014203,78.217087
5.159032,1.044209,75.274792
5.239048,1.044209,78.265107
5.079016,1.004201,74.718475
5.199040,1.034207,80.555761
5.119024,1.024205,75.482117
5.159032,1.054211,71.512777
5.239048,1.054211,74.230040
5.079016,1.014203,75.750354
5.199040,1.044209,75.539134
5.159032,1.064213,75.147879
5.119024,1.034207,77.396229
5.239048,1.064213,78.503804
5.079016,1.024205,76.453390
5.199040,1.054211,75.894448
5.119024,1.044209,77.825722
5.199040,1.064213,76.542624
5.079016,1.034207,75.584922
5.119024,1.054211,76.932323
5.079016,1.044209,77.578995
5.119024,1.064213,74.338425
5.079016,1.054211,75.527068
5.079016,1.064213,75.373815
